CaseID,WEIGHT,PROVINCP,PCRUR,PCSIZEP,TYPDWELP,TENURYRP,RPINCTOT,RPMARP,RPAGEGRP,RPSEX,RPWEEKFT,RPWEEKPT,RPHIGHED,RPDISABL,SPINCTOT,SPAGEGRP,SPSEXP,SPWEEKFT,SPWEEKPT,SPHIGHED,SPDISABL,HHTYPEP,CH04TOIP,NMCH0517,NMYT1824,NMAD2564,SE65TOIP,HHSZTOTP,AGEYOUNP,NUMFTP,NUMPTP,HHINCTOT,TOTEXP
2313.0,2780.0,24.0,1.0,1.0,1.0,1.0,57000.0,1.0,6.0,2.0,52.0,0.0,6.0,0.0,100000.0,5.0,1.0,52.0,0.0,8.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,4.0,16.0,2.0,2.0,160000.0,126898.0
2314.0,324.0,46.0,1.0,1.0,5.0,3.0,17000.0,1.0,5.0,1.0,0.0,52.0,7.0,0.0,22000.0,4.0,2.0,52.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,39000.0,19497.0
2315.0,1160.0,24.0,1.0,1.0,1.0,2.0,53000.0,1.0,6.0,2.0,52.0,0.0,5.0,0.0,20000.0,7.0,1.0,34.0,0.0,2.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,22.0,1.0,1.0,73000.0,73353.0
2317.0,42.0,10.0,1.0,2.0,1.0,2.0,52000.0,3.0,7.0,2.0,52.0,0.0,3.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,17.0,1.0,1.0,56000.0,54608.0
2318.0,41.0,60.0,1.0,2.0,3.0,3.0,30000.0,1.0,2.0,1.0,0.0,52.0,1.0,0.0,42000.0,2.0,2.0,52.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,5.0,5.0,1.0,1.0,72000.0,55340.0
2319.0,4031.0,35.0,1.0,1.0,3.0,3.0,40000.0,2.0,7.0,1.0,0.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,40000.0,22703.0
2320.0,627.0,59.0,1.0,1.0,2.0,2.0,110000.0,3.0,5.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,110000.0,124735.0
2321.0,1632.0,59.0,1.0,2.0,1.0,2.0,24000.0,1.0,7.0,2.0,52.0,0.0,4.0,0.0,80000.0,6.0,1.0,52.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,100000.0,88385.0
2322.0,266.0,10.0,1.0,2.0,4.0,2.0,59000.0,1.0,4.0,1.0,7.0,0.0,3.0,0.0,16000.0,4.0,2.0,8.0,44.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,2.0,75000.0,59409.0
2324.0,3624.0,59.0,1.0,1.0,5.0,3.0,7700.0,2.0,1.0,2.0,16.0,20.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,99.0,0.0,1.0,7700.0,80902.0
2325.0,1178.0,59.0,2.0,3.0,1.0,3.0,49000.0,3.0,5.0,2.0,52.0,1.0,3.0,0.0,,,,,,,,5.0,0.0,2.0,1.0,1.0,0.0,4.0,8.0,2.0,0.0,68000.0,56657.0
2326.0,249.0,13.0,2.0,3.0,2.0,3.0,27000.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,12000.0,10.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,39000.0,33388.0
2327.0,734.0,35.0,1.0,1.0,5.0,1.0,26000.0,3.0,12.0,2.0,0.0,0.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,26000.0,19383.0
2330.0,502.0,47.0,2.0,3.0,1.0,3.0,34000.0,1.0,3.0,1.0,0.0,52.0,2.0,0.0,3000.0,2.0,2.0,0.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,4.0,0.0,1.0,37000.0,25316.0
2331.0,4925.0,24.0,2.0,3.0,1.0,2.0,18000.0,1.0,7.0,1.0,20.0,0.0,1.0,0.0,34000.0,7.0,2.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,52000.0,58988.0
2332.0,3341.0,35.0,1.0,1.0,1.0,1.0,24000.0,1.0,9.0,1.0,0.0,0.0,5.0,0.0,41000.0,8.0,2.0,50.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,0.0,65000.0,47369.0
2334.0,380.0,13.0,2.0,3.0,1.0,1.0,21000.0,1.0,6.0,1.0,14.0,0.0,2.0,0.0,34000.0,5.0,2.0,46.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,54000.0,34060.0
2336.0,281.0,10.0,1.0,1.0,1.0,1.0,43000.0,1.0,7.0,2.0,0.0,52.0,6.0,0.0,99000.0,7.0,1.0,52.0,0.0,6.0,0.0,3.0,0.0,1.0,1.0,2.0,0.0,4.0,15.0,1.0,2.0,150000.0,72305.0
2338.0,1673.0,24.0,1.0,1.0,1.0,1.0,31000.0,1.0,6.0,2.0,0.0,29.0,2.0,0.0,140000.0,6.0,1.0,52.0,0.0,5.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,9.0,1.0,1.0,170000.0,74374.0
2339.0,613.0,59.0,1.0,1.0,1.0,2.0,24000.0,1.0,5.0,2.0,0.0,52.0,8.0,0.0,20000.0,6.0,1.0,52.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,44000.0,44220.0
2340.0,564.0,35.0,1.0,1.0,5.0,3.0,16000.0,3.0,14.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,16000.0,20150.0
2342.0,367.0,13.0,1.0,1.0,6.0,1.0,11000.0,1.0,9.0,1.0,0.0,0.0,1.0,0.0,15000.0,7.0,2.0,26.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,26000.0,29360.0
2343.0,235.0,13.0,2.0,3.0,1.0,1.0,13000.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,6400.0,10.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,20000.0,18379.0
2346.0,4387.0,35.0,1.0,1.0,1.0,2.0,70000.0,1.0,6.0,1.0,52.0,0.0,8.0,0.0,40000.0,5.0,2.0,52.0,0.0,7.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,13.0,2.0,0.0,110000.0,96867.0
2347.0,249.0,46.0,1.0,1.0,5.0,3.0,21000.0,3.0,6.0,1.0,28.0,2.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,21000.0,25556.0
2348.0,915.0,46.0,1.0,2.0,1.0,2.0,27000.0,2.0,2.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,27000.0,25240.0
2350.0,54.0,60.0,1.0,2.0,1.0,3.0,100000.0,2.0,5.0,2.0,40.0,0.0,1.0,0.0,,,,,,,,5.0,0.0,3.0,2.0,1.0,0.0,6.0,11.0,0.0,1.0,100000.0,61073.0
2356.0,6396.0,35.0,1.0,1.0,5.0,3.0,45000.0,1.0,3.0,1.0,52.0,0.0,5.0,0.0,6500.0,4.0,2.0,0.0,0.0,6.0,0.0,4.0,1.0,1.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,120000.0,86298.0
2357.0,309.0,46.0,1.0,1.0,1.0,2.0,43000.0,2.0,3.0,1.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,43000.0,28100.0
2358.0,380.0,47.0,2.0,3.0,1.0,2.0,40000.0,1.0,8.0,2.0,52.0,0.0,5.0,0.0,35000.0,8.0,1.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,75000.0,58938.0
2360.0,317.0,13.0,1.0,2.0,1.0,2.0,55000.0,1.0,6.0,1.0,52.0,26.0,1.0,0.0,28000.0,5.0,2.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,82000.0,62002.0
2361.0,3025.0,35.0,1.0,1.0,1.0,2.0,37000.0,1.0,5.0,2.0,52.0,0.0,5.0,0.0,45000.0,6.0,1.0,52.0,0.0,6.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,16.0,2.0,0.0,82000.0,58778.0
2362.0,325.0,46.0,1.0,1.0,3.0,3.0,47000.0,1.0,2.0,1.0,52.0,26.0,1.0,0.0,17000.0,1.0,2.0,46.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,99.0,1.0,1.0,64000.0,33891.0
2363.0,3182.0,24.0,1.0,2.0,1.0,2.0,51000.0,1.0,6.0,1.0,52.0,0.0,1.0,0.0,5000.0,7.0,2.0,0.0,52.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,56000.0,46550.0
2364.0,343.0,12.0,1.0,1.0,1.0,1.0,41000.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,41000.0,27729.0
2366.0,7710.0,35.0,1.0,1.0,1.0,1.0,140000.0,1.0,8.0,1.0,52.0,0.0,7.0,0.0,25000.0,9.0,2.0,52.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,4.0,25.0,2.0,1.0,230000.0,136561.0
2367.0,1057.0,24.0,1.0,1.0,1.0,2.0,60000.0,3.0,4.0,2.0,29.0,0.0,7.0,0.0,,,,,,,,5.0,0.0,2.0,0.0,1.0,0.0,3.0,11.0,0.0,1.0,60000.0,74996.0
2368.0,283.0,13.0,2.0,3.0,1.0,1.0,11000.0,1.0,11.0,2.0,0.0,0.0,2.0,0.0,25000.0,12.0,1.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,25.0,1.0,0.0,86000.0,45191.0
2369.0,330.0,12.0,2.0,3.0,1.0,1.0,5000.0,1.0,14.0,2.0,0.0,0.0,2.0,1.0,80000.0,14.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,85000.0,33280.0
2371.0,2633.0,24.0,1.0,2.0,5.0,3.0,21000.0,3.0,8.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,21000.0,17952.0
2374.0,312.0,47.0,1.0,1.0,5.0,4.0,16000.0,1.0,7.0,1.0,0.0,0.0,2.0,1.0,6100.0,7.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,22000.0,34113.0
2377.0,91.0,60.0,1.0,2.0,1.0,1.0,100000.0,1.0,9.0,1.0,52.0,0.0,5.0,0.0,22000.0,8.0,2.0,0.0,52.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,120000.0,65254.0
2378.0,1251.0,59.0,1.0,1.0,4.0,2.0,49000.0,1.0,8.0,2.0,52.0,0.0,5.0,0.0,45000.0,7.0,1.0,52.0,0.0,7.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,94000.0,68573.0
2379.0,410.0,12.0,1.0,1.0,1.0,2.0,66000.0,3.0,6.0,2.0,52.0,0.0,6.0,0.0,,,,,,,,5.0,0.0,1.0,1.0,1.0,0.0,3.0,16.0,1.0,2.0,78000.0,64420.0
2380.0,4951.0,35.0,1.0,2.0,1.0,2.0,46000.0,1.0,4.0,2.0,24.0,0.0,2.0,0.0,95000.0,5.0,1.0,52.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,140000.0,82696.0
2383.0,4069.0,24.0,2.0,3.0,1.0,2.0,39000.0,1.0,8.0,1.0,33.0,12.0,1.0,0.0,9000.0,8.0,2.0,0.0,25.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,48000.0,41218.0
2384.0,1796.0,48.0,1.0,2.0,1.0,2.0,52000.0,1.0,3.0,2.0,40.0,0.0,7.0,0.0,85000.0,5.0,1.0,40.0,0.0,7.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,0.0,2.0,140000.0,63648.0
2385.0,89.0,10.0,2.0,3.0,1.0,2.0,71000.0,1.0,4.0,1.0,30.0,0.0,5.0,0.0,61000.0,4.0,2.0,52.0,0.0,8.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,1.0,130000.0,79932.0
2386.0,2383.0,59.0,1.0,2.0,4.0,3.0,36000.0,3.0,5.0,2.0,0.0,52.0,5.0,1.0,,,,,,,,5.0,0.0,1.0,1.0,1.0,0.0,3.0,13.0,0.0,2.0,39000.0,38331.0
2388.0,384.0,47.0,1.0,2.0,1.0,2.0,80000.0,1.0,4.0,1.0,52.0,0.0,3.0,0.0,23000.0,4.0,2.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,100000.0,38341.0
2389.0,1196.0,24.0,1.0,1.0,1.0,2.0,61000.0,3.0,6.0,2.0,52.0,0.0,5.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,1.0,0.0,61000.0,57599.0
2390.0,1665.0,59.0,1.0,1.0,3.0,3.0,33000.0,3.0,6.0,2.0,31.0,52.0,2.0,0.0,,,,,,,,5.0,0.0,1.0,1.0,1.0,0.0,3.0,15.0,1.0,1.0,36000.0,38177.0
2392.0,3838.0,35.0,1.0,2.0,2.0,3.0,12000.0,3.0,5.0,2.0,5.0,0.0,2.0,0.0,,,,,,,,5.0,0.0,3.0,0.0,1.0,0.0,4.0,6.0,0.0,1.0,12000.0,14346.0
2393.0,1553.0,48.0,2.0,3.0,6.0,3.0,24000.0,2.0,5.0,1.0,0.0,26.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,24000.0,28087.0
2394.0,403.0,47.0,2.0,3.0,1.0,2.0,63000.0,1.0,7.0,1.0,52.0,0.0,2.0,0.0,31000.0,6.0,2.0,52.0,0.0,2.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,2.0,1.0,97000.0,63078.0
2396.0,257.0,10.0,2.0,3.0,1.0,1.0,18000.0,1.0,3.0,1.0,10.0,0.0,3.0,0.0,15000.0,3.0,2.0,0.0,52.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,8.0,0.0,2.0,33000.0,22205.0
2398.0,3355.0,35.0,1.0,1.0,1.0,1.0,15000.0,1.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,15000.0,17470.0
2399.0,2739.0,35.0,1.0,1.0,1.0,1.0,130000.0,1.0,8.0,1.0,49.0,0.0,8.0,0.0,87000.0,8.0,2.0,35.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,220000.0,93704.0
2401.0,347.0,46.0,1.0,1.0,5.0,3.0,13000.0,3.0,3.0,2.0,0.0,20.0,5.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,13000.0,20526.0
2402.0,579.0,46.0,2.0,3.0,1.0,1.0,28000.0,1.0,11.0,1.0,0.0,0.0,2.0,0.0,400.0,10.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,29000.0,61395.0
2403.0,1619.0,59.0,1.0,2.0,6.0,1.0,16000.0,3.0,10.0,2.0,0.0,0.0,1.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,16000.0,13390.0
2405.0,1119.0,59.0,2.0,3.0,1.0,1.0,42000.0,1.0,8.0,2.0,24.0,0.0,7.0,0.0,46000.0,8.0,1.0,0.0,52.0,8.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,88000.0,52812.0
2408.0,893.0,35.0,1.0,1.0,1.0,1.0,100.0,1.0,9.0,2.0,0.0,0.0,8.0,0.0,160000.0,10.0,1.0,52.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,1.0,0.0,160000.0,91688.0
2411.0,219.0,10.0,2.0,3.0,1.0,1.0,51000.0,1.0,7.0,1.0,26.0,0.0,1.0,0.0,30000.0,7.0,2.0,26.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,2.0,81000.0,45682.0
2412.0,1202.0,59.0,1.0,1.0,5.0,4.0,9000.0,1.0,11.0,1.0,0.0,0.0,7.0,0.0,4500.0,10.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,14000.0,19595.0
2413.0,237.0,12.0,1.0,1.0,1.0,3.0,49000.0,3.0,5.0,2.0,52.0,0.0,5.0,0.0,,,,,,,,5.0,0.0,3.0,0.0,1.0,0.0,4.0,8.0,1.0,0.0,49000.0,44419.0
2414.0,179.0,47.0,1.0,1.0,2.0,2.0,42000.0,3.0,9.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,0.0,42000.0,37031.0
2415.0,220.0,13.0,1.0,1.0,1.0,4.0,50000.0,2.0,2.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,5.0,0.0,1.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,50000.0,45815.0
2416.0,3714.0,35.0,1.0,1.0,1.0,1.0,20000.0,3.0,14.0,2.0,0.0,0.0,2.0,0.0,,,,,,,,5.0,0.0,0.0,0.0,1.0,1.0,2.0,25.0,0.0,1.0,44000.0,25038.0
2417.0,1961.0,59.0,1.0,1.0,4.0,3.0,65000.0,2.0,3.0,1.0,52.0,0.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,65000.0,35670.0
2419.0,513.0,46.0,1.0,1.0,3.0,3.0,22000.0,3.0,11.0,1.0,0.0,0.0,3.0,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,22000.0,24154.0
2421.0,2033.0,59.0,2.0,3.0,1.0,1.0,3000.0,1.0,9.0,2.0,0.0,0.0,1.0,1.0,31000.0,8.0,1.0,6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,1.0,34000.0,41102.0
2423.0,479.0,12.0,1.0,2.0,1.0,2.0,22000.0,1.0,6.0,1.0,52.0,0.0,1.0,0.0,64000.0,7.0,2.0,52.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,86000.0,54893.0
2426.0,801.0,24.0,1.0,1.0,1.0,1.0,37000.0,1.0,6.0,1.0,52.0,0.0,2.0,0.0,24000.0,7.0,2.0,0.0,52.0,1.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,1.0,2.0,62000.0,42839.0
2428.0,226.0,10.0,1.0,1.0,1.0,2.0,69000.0,1.0,4.0,1.0,52.0,0.0,3.0,0.0,9800.0,4.0,2.0,0.0,26.0,3.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,79000.0,48431.0
2429.0,2262.0,24.0,1.0,1.0,1.0,2.0,0.0,1.0,7.0,2.0,0.0,0.0,2.0,0.0,74000.0,7.0,1.0,52.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,17.0,1.0,0.0,74000.0,60678.0
2430.0,200.0,10.0,1.0,1.0,1.0,2.0,19000.0,1.0,10.0,1.0,0.0,0.0,3.0,1.0,12000.0,10.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,99.0,0.0,0.0,30000.0,36692.0
2431.0,43.0,60.0,1.0,2.0,1.0,1.0,110000.0,1.0,8.0,1.0,52.0,0.0,2.0,1.0,50000.0,7.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,25.0,2.0,1.0,180000.0,96273.0
2432.0,731.0,59.0,1.0,1.0,1.0,4.0,370000.0,1.0,7.0,1.0,52.0,0.0,8.0,0.0,21000.0,7.0,2.0,10.0,0.0,8.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,12.0,1.0,1.0,390000.0,163456.0
2433.0,676.0,47.0,1.0,1.0,4.0,2.0,26000.0,2.0,3.0,2.0,52.0,0.0,2.0,0.0,,,,,,,,7.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,1.0,0.0,26000.0,32890.0
2434.0,481.0,47.0,1.0,1.0,5.0,4.0,63000.0,3.0,11.0,2.0,0.0,3.0,6.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,1.0,63000.0,63270.0
2435.0,425.0,10.0,1.0,1.0,3.0,3.0,30000.0,2.0,3.0,2.0,26.0,0.0,8.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,30000.0,34462.0
2436.0,559.0,47.0,2.0,3.0,1.0,2.0,86000.0,1.0,8.0,1.0,52.0,0.0,2.0,0.0,8000.0,8.0,2.0,0.0,52.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,25.0,1.0,2.0,110000.0,80959.0
2437.0,228.0,10.0,1.0,1.0,1.0,2.0,35000.0,1.0,6.0,1.0,42.0,0.0,3.0,0.0,55000.0,6.0,2.0,52.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,15.0,1.0,1.0,90000.0,69189.0
2438.0,243.0,46.0,1.0,1.0,1.0,1.0,82000.0,1.0,5.0,1.0,52.0,0.0,7.0,0.0,68000.0,6.0,2.0,52.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,2.0,0.0,150000.0,65091.0
2440.0,371.0,13.0,1.0,1.0,5.0,3.0,20000.0,3.0,11.0,1.0,0.0,0.0,4.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,99.0,0.0,0.0,20000.0,15409.0
2443.0,1245.0,48.0,1.0,1.0,3.0,3.0,42000.0,1.0,6.0,2.0,52.0,0.0,5.0,1.0,28000.0,6.0,1.0,35.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,1.0,1.0,70000.0,50777.0
2444.0,1900.0,59.0,1.0,2.0,1.0,2.0,76000.0,1.0,7.0,1.0,52.0,0.0,7.0,0.0,21000.0,7.0,2.0,0.0,52.0,7.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,13.0,1.0,1.0,97000.0,74608.0
2445.0,475.0,12.0,1.0,1.0,2.0,3.0,15000.0,1.0,1.0,2.0,52.0,0.0,2.0,0.0,91000.0,1.0,1.0,52.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,99.0,2.0,0.0,110000.0,60734.0
2446.0,1018.0,48.0,1.0,1.0,1.0,1.0,77000.0,3.0,7.0,2.0,0.0,0.0,7.0,0.0,,,,,,,,5.0,0.0,0.0,2.0,1.0,0.0,3.0,18.0,0.0,2.0,85000.0,98484.0
2447.0,1841.0,48.0,1.0,1.0,1.0,3.0,9600.0,2.0,1.0,1.0,17.0,17.0,5.0,0.0,,,,,,,,7.0,0.0,0.0,2.0,0.0,0.0,2.0,99.0,0.0,2.0,25000.0,56245.0
2449.0,1263.0,48.0,1.0,1.0,1.0,2.0,110000.0,1.0,10.0,1.0,52.0,0.0,7.0,0.0,2400.0,9.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,25.0,1.0,0.0,120000.0,52517.0
2451.0,1198.0,59.0,1.0,2.0,1.0,2.0,71000.0,1.0,7.0,1.0,52.0,0.0,2.0,0.0,6200.0,5.0,2.0,0.0,26.0,5.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,4.0,13.0,1.0,1.0,77000.0,50102.0
2452.0,5247.0,35.0,1.0,1.0,5.0,3.0,65000.0,2.0,3.0,2.0,52.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,65000.0,39328.0
2453.0,162.0,10.0,2.0,3.0,1.0,1.0,44000.0,1.0,9.0,1.0,0.0,0.0,3.0,0.0,2600.0,9.0,2.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,99.0,0.0,0.0,46000.0,38887.0
2455.0,176.0,47.0,1.0,1.0,1.0,1.0,66000.0,1.0,10.0,1.0,0.0,0.0,8.0,0.0,6800.0,9.0,2.0,0.0,30.0,8.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,0.0,1.0,73000.0,44365.0
2457.0,2171.0,24.0,1.0,1.0,1.0,2.0,200000.0,1.0,4.0,1.0,52.0,0.0,7.0,0.0,87000.0,3.0,2.0,52.0,0.0,7.0,0.0,3.0,1.0,2.0,0.0,2.0,0.0,5.0,3.0,2.0,0.0,290000.0,147495.0
2459.0,5452.0,35.0,1.0,1.0,5.0,3.0,35000.0,2.0,4.0,2.0,50.0,0.0,7.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,1.0,0.0,35000.0,39473.0
2460.0,377.0,13.0,2.0,3.0,1.0,2.0,47000.0,1.0,7.0,1.0,43.0,0.0,1.0,0.0,74000.0,7.0,2.0,52.0,0.0,7.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,5.0,17.0,1.0,3.0,140000.0,73402.0
2461.0,1414.0,48.0,1.0,1.0,1.0,2.0,120000.0,1.0,5.0,1.0,52.0,0.0,7.0,0.0,2400.0,4.0,2.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,6.0,6.0,1.0,0.0,120000.0,84417.0
2462.0,1832.0,35.0,1.0,1.0,1.0,1.0,34000.0,1.0,7.0,1.0,0.0,0.0,3.0,0.0,50000.0,7.0,2.0,52.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,24.0,1.0,1.0,85000.0,86186.0
2465.0,209.0,10.0,1.0,1.0,1.0,2.0,41000.0,3.0,9.0,2.0,22.0,0.0,3.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,1.0,99.0,0.0,1.0,41000.0,35145.0
